iter 1:, hard_loss_metric=0.20000008, full_loss_metric=0.19998790, full_loss_num=122880.00000000, mean_dist=0.00002156, lr=0.000100, hard or full='full'
iter 357:, hard_loss_metric=0.06435584, full_loss_metric=0.13694175, full_loss_num=846.77416992, mean_dist=2.46836162, lr=0.000100, hard or full='full'
iter 358:, hard_loss_metric=0.12965780, full_loss_metric=0.15294945, full_loss_num=2444.33862305, mean_dist=2.02962399, lr=0.000100, hard or full='full'
iter 359:, hard_loss_metric=0.17327371, full_loss_metric=0.20716931, full_loss_num=2699.82250977, mean_dist=2.10536146, lr=0.000100, hard or full='full'
0:08:06.310385
iter 360:, hard_loss_metric=0.13750727, full_loss_metric=0.17431499, full_loss_num=1873.96765137, mean_dist=2.36237884, lr=0.000100, hard or full='full'
iter 361:, hard_loss_metric=0.10394800, full_loss_metric=0.18155716, full_loss_num=983.70965576, mean_dist=2.63091683, lr=0.000100, hard or full='full'
iter 362:, hard_loss_metric=0.13406530, full_loss_metric=0.20481555, full_loss_num=1818.04833984, mean_dist=2.42241430, lr=0.000100, hard or full='full'
iter 363:, hard_loss_metric=0.10214225, full_loss_metric=0.16356890, full_loss_num=1335.19348145, mean_dist=2.24448299, lr=0.000100, hard or full='full'
iter 364:, hard_loss_metric=0.13070902, full_loss_metric=0.23187485, full_loss_num=1557.56445312, mean_dist=2.56654358, lr=0.000100, hard or full='full'
iter 365:, hard_loss_metric=0.09920169, full_loss_metric=0.21948709, full_loss_num=1069.98388672, mean_dist=2.74381661, lr=0.000100, hard or full='full'
iter 366:, hard_loss_metric=0.09527249, full_loss_metric=0.17332187, full_loss_num=1239.62902832, mean_dist=2.36906338, lr=0.000100, hard or full='full'
iter 367:, hard_loss_metric=0.10848434, full_loss_metric=0.18479629, full_loss_num=1379.16125488, mean_dist=2.45220995, lr=0.000100, hard or full='full'
iter 368:, hard_loss_metric=0.12439069, full_loss_metric=0.19695735, full_loss_num=1860.20959473, mean_dist=2.24101901, lr=0.000100, hard or full='full'
iter 369:, hard_loss_metric=0.10245387, full_loss_metric=0.18372701, full_loss_num=1653.87097168, mean_dist=2.27913332, lr=0.000100, hard or full='full'
0:07:50.538740
iter 370:, hard_loss_metric=0.11762638, full_loss_metric=0.17258500, full_loss_num=1424.83862305, mean_dist=2.38814974, lr=0.000100, hard or full='full'
iter 371:, hard_loss_metric=0.09132810, full_loss_metric=0.16265978, full_loss_num=1081.56445312, mean_dist=2.60746646, lr=0.000100, hard or full='full'
iter 372:, hard_loss_metric=0.12836780, full_loss_metric=0.18871599, full_loss_num=1747.33862305, mean_dist=2.21511579, lr=0.000100, hard or full='full'
iter 373:, hard_loss_metric=0.10289922, full_loss_metric=0.16786845, full_loss_num=1188.04833984, mean_dist=2.56889439, lr=0.000100, hard or full='full'
iter 374:, hard_loss_metric=0.11155275, full_loss_metric=0.16101597, full_loss_num=1458.37097168, mean_dist=2.44443202, lr=0.000100, hard or full='full'
iter 375:, hard_loss_metric=0.16422962, full_loss_metric=0.24758442, full_loss_num=2013.96765137, mean_dist=2.53650880, lr=0.000100, hard or full='full'
iter 376:, hard_loss_metric=0.09880115, full_loss_metric=0.15423277, full_loss_num=1304.80639648, mean_dist=2.38731933, lr=0.000100, hard or full='full'
iter 377:, hard_loss_metric=0.14536545, full_loss_metric=0.17027879, full_loss_num=2140.83862305, mean_dist=2.14600325, lr=0.000100, hard or full='full'
iter 378:, hard_loss_metric=0.11619760, full_loss_metric=0.15978333, full_loss_num=1853.06445312, mean_dist=2.02503848, lr=0.000100, hard or full='full'
iter 379:, hard_loss_metric=0.11879725, full_loss_metric=0.18073396, full_loss_num=1813.64514160, mean_dist=2.41939950, lr=0.000100, hard or full='full'
0:07:54.271717
iter 380:, hard_loss_metric=0.06716748, full_loss_metric=0.12775604, full_loss_num=842.66125488, mean_dist=2.31466174, lr=0.000100, hard or full='full'
iter 381:, hard_loss_metric=0.09150548, full_loss_metric=0.16713816, full_loss_num=1029.83862305, mean_dist=2.35231924, lr=0.000100, hard or full='full'
iter 382:, hard_loss_metric=0.13745259, full_loss_metric=0.20745015, full_loss_num=1952.33862305, mean_dist=2.51240325, lr=0.000100, hard or full='full'
iter 383:, hard_loss_metric=0.15873082, full_loss_metric=0.27109656, full_loss_num=2181.25805664, mean_dist=2.54282379, lr=0.000100, hard or full='full'
iter 384:, hard_loss_metric=0.09447766, full_loss_metric=0.18481983, full_loss_num=1141.06445312, mean_dist=2.64721632, lr=0.000100, hard or full='full'
iter 385:, hard_loss_metric=0.08494247, full_loss_metric=0.18907678, full_loss_num=1014.95159912, mean_dist=2.54175210, lr=0.000100, hard or full='full'
iter 386:, hard_loss_metric=0.06293562, full_loss_metric=0.13994694, full_loss_num=722.93548584, mean_dist=2.57683158, lr=0.000100, hard or full='full'
iter 387:, hard_loss_metric=0.13140592, full_loss_metric=0.18686469, full_loss_num=1698.62902832, mean_dist=2.48786426, lr=0.000100, hard or full='full'
iter 388:, hard_loss_metric=0.11423632, full_loss_metric=0.22837651, full_loss_num=1293.87097168, mean_dist=2.66563606, lr=0.000100, hard or full='full'
iter 389:, hard_loss_metric=0.11004917, full_loss_metric=0.17842446, full_loss_num=1222.33862305, mean_dist=2.65595412, lr=0.000100, hard or full='full'
0:07:42.314095
iter 390:, hard_loss_metric=0.12589750, full_loss_metric=0.20746070, full_loss_num=1406.41931152, mean_dist=2.35391545, lr=0.000100, hard or full='full'
iter 391:, hard_loss_metric=0.13204311, full_loss_metric=0.17276269, full_loss_num=1667.40319824, mean_dist=2.60812855, lr=0.000100, hard or full='full'
iter 392:, hard_loss_metric=0.07468628, full_loss_metric=0.17906027, full_loss_num=812.70965576, mean_dist=3.02697301, lr=0.000100, hard or full='full'
iter 393:, hard_loss_metric=0.09275766, full_loss_metric=0.15877898, full_loss_num=1053.12902832, mean_dist=2.92507696, lr=0.000100, hard or full='full'
iter 394:, hard_loss_metric=0.07066020, full_loss_metric=0.15747702, full_loss_num=646.08062744, mean_dist=2.75168872, lr=0.000100, hard or full='full'
iter 395:, hard_loss_metric=0.08418301, full_loss_metric=0.20309101, full_loss_num=789.35479736, mean_dist=3.09623718, lr=0.000100, hard or full='full'
iter 396:, hard_loss_metric=0.09312326, full_loss_metric=0.21303263, full_loss_num=872.45159912, mean_dist=2.76279020, lr=0.000100, hard or full='full'
iter 397:, hard_loss_metric=0.08274845, full_loss_metric=0.15936294, full_loss_num=797.72576904, mean_dist=2.76915145, lr=0.000100, hard or full='full'
iter 398:, hard_loss_metric=0.05672793, full_loss_metric=0.19201675, full_loss_num=491.93545532, mean_dist=2.89111090, lr=0.000100, hard or full='full'
iter 399:, hard_loss_metric=0.08171993, full_loss_metric=0.14246123, full_loss_num=1118.58056641, mean_dist=2.24439907, lr=0.000100, hard or full='full'
0:07:43.004282
iter 400:, hard_loss_metric=0.10943279, full_loss_metric=0.18226017, full_loss_num=1379.00000000, mean_dist=2.82080030, lr=0.000100, hard or full='full'
iter 401:, hard_loss_metric=0.06448548, full_loss_metric=0.15985923, full_loss_num=741.14514160, mean_dist=2.60168147, lr=0.000100, hard or full='full'
iter 402:, hard_loss_metric=0.07757773, full_loss_metric=0.18419203, full_loss_num=807.96771240, mean_dist=2.83916211, lr=0.000100, hard or full='full'
iter 403:, hard_loss_metric=0.12034472, full_loss_metric=0.21378218, full_loss_num=1235.51611328, mean_dist=2.55210471, lr=0.000100, hard or full='full'
iter 404:, hard_loss_metric=0.11664667, full_loss_metric=0.18106528, full_loss_num=1564.40319824, mean_dist=2.25200939, lr=0.000100, hard or full='full'
iter 405:, hard_loss_metric=0.06599794, full_loss_metric=0.18727918, full_loss_num=648.51611328, mean_dist=2.53756118, lr=0.000100, hard or full='full'
iter 406:, hard_loss_metric=0.07895730, full_loss_metric=0.14531012, full_loss_num=1068.85485840, mean_dist=2.10019946, lr=0.000100, hard or full='full'
iter 407:, hard_loss_metric=0.11268914, full_loss_metric=0.30831674, full_loss_num=1289.19348145, mean_dist=2.85765028, lr=0.000100, hard or full='full'
iter 408:, hard_loss_metric=0.19603159, full_loss_metric=0.28814259, full_loss_num=2589.22583008, mean_dist=2.35615778, lr=0.000100, hard or full='full'
iter 409:, hard_loss_metric=0.07369073, full_loss_metric=0.16280913, full_loss_num=915.77416992, mean_dist=2.73893976, lr=0.000100, hard or full='full'
0:20:19.157265
iter 410:, hard_loss_metric=0.10204104, full_loss_metric=0.20453832, full_loss_num=1035.88708496, mean_dist=2.73564124, lr=0.000100, hard or full='full'
iter 411:, hard_loss_metric=0.05194655, full_loss_metric=0.12594661, full_loss_num=567.53222656, mean_dist=2.38235736, lr=0.000100, hard or full='full'
iter 412:, hard_loss_metric=0.07699855, full_loss_metric=0.21462840, full_loss_num=844.98382568, mean_dist=2.91676426, lr=0.000100, hard or full='full'
iter 413:, hard_loss_metric=0.06088493, full_loss_metric=0.15413618, full_loss_num=696.50000000, mean_dist=2.85217500, lr=0.000100, hard or full='full'
iter 414:, hard_loss_metric=0.10970272, full_loss_metric=0.21329579, full_loss_num=1115.83862305, mean_dist=2.70651817, lr=0.000100, hard or full='full'
iter 415:, hard_loss_metric=0.08161995, full_loss_metric=0.17567693, full_loss_num=946.33868408, mean_dist=2.48534203, lr=0.000100, hard or full='full'
iter 416:, hard_loss_metric=0.07635289, full_loss_metric=0.15779929, full_loss_num=770.90319824, mean_dist=2.65145802, lr=0.000100, hard or full='full'
iter 417:, hard_loss_metric=0.10970651, full_loss_metric=0.16517791, full_loss_num=1209.30639648, mean_dist=2.32613635, lr=0.000100, hard or full='full'
iter 418:, hard_loss_metric=0.09037227, full_loss_metric=0.17170094, full_loss_num=1046.50000000, mean_dist=2.69357014, lr=0.000100, hard or full='full'
iter 419:, hard_loss_metric=0.08948052, full_loss_metric=0.20887740, full_loss_num=897.16125488, mean_dist=2.85640097, lr=0.000100, hard or full='full'
0:07:49.327079
iter 420:, hard_loss_metric=0.06314787, full_loss_metric=0.14309271, full_loss_num=778.43548584, mean_dist=2.83132720, lr=0.000100, hard or full='full'
iter 421:, hard_loss_metric=0.09352508, full_loss_metric=0.20232020, full_loss_num=1019.14514160, mean_dist=2.70761347, lr=0.000100, hard or full='full'
iter 422:, hard_loss_metric=0.11303493, full_loss_metric=0.17704320, full_loss_num=1058.87097168, mean_dist=2.60331082, lr=0.000100, hard or full='full'
iter 423:, hard_loss_metric=0.07212943, full_loss_metric=0.19568433, full_loss_num=891.40319824, mean_dist=2.80509400, lr=0.000100, hard or full='full'
iter 424:, hard_loss_metric=0.09038196, full_loss_metric=0.14272225, full_loss_num=1140.14514160, mean_dist=2.41015863, lr=0.000100, hard or full='full'
iter 425:, hard_loss_metric=0.08759774, full_loss_metric=0.24104184, full_loss_num=945.48382568, mean_dist=2.85976911, lr=0.000100, hard or full='full'
iter 426:, hard_loss_metric=0.06174156, full_loss_metric=0.15062848, full_loss_num=705.75805664, mean_dist=2.65491199, lr=0.000100, hard or full='full'
iter 427:, hard_loss_metric=0.08329570, full_loss_metric=0.33074659, full_loss_num=732.56451416, mean_dist=3.02599287, lr=0.000100, hard or full='full'
iter 428:, hard_loss_metric=0.09604491, full_loss_metric=0.16754732, full_loss_num=1324.32250977, mean_dist=2.45383453, lr=0.000100, hard or full='full'
iter 429:, hard_loss_metric=0.07186972, full_loss_metric=0.12434428, full_loss_num=809.77416992, mean_dist=2.48252869, lr=0.000100, hard or full='full'
0:07:49.422113
iter 430:, hard_loss_metric=0.05561320, full_loss_metric=0.14868793, full_loss_num=547.46771240, mean_dist=3.02181172, lr=0.000100, hard or full='full'
iter 431:, hard_loss_metric=0.05741714, full_loss_metric=0.12804881, full_loss_num=665.80645752, mean_dist=2.68039465, lr=0.000100, hard or full='full'
iter 432:, hard_loss_metric=0.06377530, full_loss_metric=0.14793256, full_loss_num=672.32257080, mean_dist=2.56073642, lr=0.000100, hard or full='full'
iter 433:, hard_loss_metric=0.11713154, full_loss_metric=0.17949885, full_loss_num=1345.08056641, mean_dist=2.63437486, lr=0.000100, hard or full='full'
iter 434:, hard_loss_metric=0.07182478, full_loss_metric=0.20090795, full_loss_num=742.61285400, mean_dist=2.99477315, lr=0.000100, hard or full='full'
iter 435:, hard_loss_metric=0.04880589, full_loss_metric=0.20365332, full_loss_num=449.93545532, mean_dist=3.19021416, lr=0.000100, hard or full='full'
iter 436:, hard_loss_metric=0.09164850, full_loss_metric=0.16000985, full_loss_num=1002.83868408, mean_dist=3.01013923, lr=0.000100, hard or full='full'
iter 437:, hard_loss_metric=0.10363118, full_loss_metric=0.19939891, full_loss_num=1089.77416992, mean_dist=2.84390569, lr=0.000100, hard or full='full'
iter 438:, hard_loss_metric=0.09541111, full_loss_metric=0.17337354, full_loss_num=902.33868408, mean_dist=2.98428178, lr=0.000100, hard or full='full'
iter 439:, hard_loss_metric=0.10401780, full_loss_metric=0.21730591, full_loss_num=1056.40319824, mean_dist=2.91117597, lr=0.000100, hard or full='full'
0:07:44.717118
iter 440:, hard_loss_metric=0.11576942, full_loss_metric=0.23891343, full_loss_num=1385.88708496, mean_dist=2.32511640, lr=0.000100, hard or full='full'
iter 441:, hard_loss_metric=0.07480150, full_loss_metric=0.20042631, full_loss_num=846.50000000, mean_dist=3.12189937, lr=0.000100, hard or full='full'
iter 442:, hard_loss_metric=0.09877878, full_loss_metric=0.19655938, full_loss_num=1194.77416992, mean_dist=2.74000382, lr=0.000100, hard or full='full'
iter 443:, hard_loss_metric=0.08399428, full_loss_metric=0.20958832, full_loss_num=926.87091064, mean_dist=2.55782843, lr=0.000100, hard or full='full'
iter 444:, hard_loss_metric=0.13597472, full_loss_metric=0.30663970, full_loss_num=1711.01611328, mean_dist=2.88847589, lr=0.000100, hard or full='full'
iter 445:, hard_loss_metric=0.08063896, full_loss_metric=0.19934264, full_loss_num=1067.74194336, mean_dist=2.56110930, lr=0.000100, hard or full='full'
iter 446:, hard_loss_metric=0.06620217, full_loss_metric=0.17956214, full_loss_num=682.56451416, mean_dist=2.63487434, lr=0.000100, hard or full='full'
iter 447:, hard_loss_metric=0.08615370, full_loss_metric=0.15302317, full_loss_num=1182.66125488, mean_dist=2.34573317, lr=0.000100, hard or full='full'
iter 448:, hard_loss_metric=0.13558504, full_loss_metric=0.21902823, full_loss_num=1994.72570801, mean_dist=2.58345318, lr=0.000100, hard or full='full'
iter 449:, hard_loss_metric=0.09479404, full_loss_metric=0.18734273, full_loss_num=1109.69348145, mean_dist=2.51987767, lr=0.000100, hard or full='full'
0:07:48.483376
iter 450:, hard_loss_metric=0.08369529, full_loss_metric=0.16263393, full_loss_num=943.08062744, mean_dist=2.50825286, lr=0.000100, hard or full='full'
iter 451:, hard_loss_metric=0.06854917, full_loss_metric=0.19254915, full_loss_num=729.69354248, mean_dist=2.71350145, lr=0.000100, hard or full='full'
iter 452:, hard_loss_metric=0.06972563, full_loss_metric=0.21882235, full_loss_num=718.30645752, mean_dist=2.65220332, lr=0.000100, hard or full='full'
iter 453:, hard_loss_metric=0.08368382, full_loss_metric=0.13040367, full_loss_num=1020.79028320, mean_dist=2.18145490, lr=0.000100, hard or full='full'
iter 454:, hard_loss_metric=0.07660042, full_loss_metric=0.22634250, full_loss_num=1078.90319824, mean_dist=3.00082588, lr=0.000100, hard or full='full'
iter 455:, hard_loss_metric=0.05325783, full_loss_metric=0.15557982, full_loss_num=605.45159912, mean_dist=2.76725769, lr=0.000100, hard or full='full'
iter 456:, hard_loss_metric=0.10564099, full_loss_metric=0.16782278, full_loss_num=1391.19348145, mean_dist=2.51623631, lr=0.000100, hard or full='full'
iter 457:, hard_loss_metric=0.08427480, full_loss_metric=0.16338587, full_loss_num=1098.75805664, mean_dist=2.49455500, lr=0.000100, hard or full='full'
iter 458:, hard_loss_metric=0.05178747, full_loss_metric=0.13891736, full_loss_num=547.48382568, mean_dist=2.79504228, lr=0.000100, hard or full='full'
iter 459:, hard_loss_metric=0.12424231, full_loss_metric=0.18520151, full_loss_num=1613.46765137, mean_dist=2.21379495, lr=0.000100, hard or full='full'
0:07:42.940091
iter 460:, hard_loss_metric=0.07268423, full_loss_metric=0.15764762, full_loss_num=1039.11291504, mean_dist=2.18972421, lr=0.000100, hard or full='full'
iter 461:, hard_loss_metric=0.12755761, full_loss_metric=0.17398486, full_loss_num=1765.59667969, mean_dist=2.62417388, lr=0.000100, hard or full='full'
iter 462:, hard_loss_metric=0.08959613, full_loss_metric=0.15792529, full_loss_num=1036.24194336, mean_dist=2.66948628, lr=0.000100, hard or full='full'
iter 463:, hard_loss_metric=0.09390568, full_loss_metric=0.17500040, full_loss_num=1167.46765137, mean_dist=2.47212029, lr=0.000100, hard or full='full'
iter 464:, hard_loss_metric=0.09065291, full_loss_metric=0.17855135, full_loss_num=958.64514160, mean_dist=2.50779819, lr=0.000100, hard or full='full'
iter 465:, hard_loss_metric=0.06459988, full_loss_metric=0.16010723, full_loss_num=741.45159912, mean_dist=2.72288561, lr=0.000100, hard or full='full'
iter 466:, hard_loss_metric=0.08079513, full_loss_metric=0.14350663, full_loss_num=958.24188232, mean_dist=2.53843951, lr=0.000100, hard or full='full'
iter 467:, hard_loss_metric=0.06901473, full_loss_metric=0.15904774, full_loss_num=777.88708496, mean_dist=2.79691648, lr=0.000100, hard or full='full'
iter 468:, hard_loss_metric=0.07910386, full_loss_metric=0.16121252, full_loss_num=942.72576904, mean_dist=2.55102253, lr=0.000100, hard or full='full'
iter 469:, hard_loss_metric=0.09507223, full_loss_metric=0.19946937, full_loss_num=934.35479736, mean_dist=2.58634305, lr=0.000100, hard or full='full'
0:07:48.423757
iter 470:, hard_loss_metric=0.06120783, full_loss_metric=0.15347266, full_loss_num=626.01611328, mean_dist=2.96668983, lr=0.000100, hard or full='full'
iter 471:, hard_loss_metric=0.08203319, full_loss_metric=0.16119975, full_loss_num=873.46771240, mean_dist=2.63843107, lr=0.000100, hard or full='full'
iter 472:, hard_loss_metric=0.09100045, full_loss_metric=0.15097202, full_loss_num=1115.24194336, mean_dist=2.66811132, lr=0.000100, hard or full='full'
iter 473:, hard_loss_metric=0.10088532, full_loss_metric=0.22568737, full_loss_num=1096.17736816, mean_dist=2.97396731, lr=0.000100, hard or full='full'
iter 474:, hard_loss_metric=0.04362268, full_loss_metric=0.13674693, full_loss_num=417.29031372, mean_dist=2.68205261, lr=0.000100, hard or full='full'
iter 475:, hard_loss_metric=0.08472115, full_loss_metric=0.23546766, full_loss_num=1116.50000000, mean_dist=2.85432267, lr=0.000100, hard or full='full'
iter 476:, hard_loss_metric=0.10289137, full_loss_metric=0.20848408, full_loss_num=1030.12902832, mean_dist=2.80427837, lr=0.000100, hard or full='full'
iter 477:, hard_loss_metric=0.06979347, full_loss_metric=0.22634828, full_loss_num=698.50000000, mean_dist=3.16415381, lr=0.000100, hard or full='full'
iter 478:, hard_loss_metric=0.09378822, full_loss_metric=0.18064666, full_loss_num=931.12902832, mean_dist=2.96404529, lr=0.000100, hard or full='full'
iter 479:, hard_loss_metric=0.11687244, full_loss_metric=0.21679448, full_loss_num=1122.04833984, mean_dist=2.96139097, lr=0.000100, hard or full='full'
0:07:53.570728
iter 480:, hard_loss_metric=0.13122047, full_loss_metric=0.28216919, full_loss_num=1277.96765137, mean_dist=3.18050599, lr=0.000100, hard or full='full'
iter 481:, hard_loss_metric=0.06047324, full_loss_metric=0.13905255, full_loss_num=621.33868408, mean_dist=2.57123184, lr=0.000100, hard or full='full'
iter 482:, hard_loss_metric=0.07489058, full_loss_metric=0.16436346, full_loss_num=703.56451416, mean_dist=2.80812359, lr=0.000100, hard or full='full'
iter 483:, hard_loss_metric=0.05175902, full_loss_metric=0.12564182, full_loss_num=558.03222656, mean_dist=2.74550843, lr=0.000100, hard or full='full'
iter 484:, hard_loss_metric=0.07873902, full_loss_metric=0.22257504, full_loss_num=944.50000000, mean_dist=2.71982098, lr=0.000100, hard or full='full'
iter 485:, hard_loss_metric=0.04951549, full_loss_metric=0.13277794, full_loss_num=535.09674072, mean_dist=2.91064858, lr=0.000100, hard or full='full'
iter 486:, hard_loss_metric=0.04984129, full_loss_metric=0.14848344, full_loss_num=469.38708496, mean_dist=3.03847313, lr=0.000100, hard or full='full'
iter 487:, hard_loss_metric=0.03879938, full_loss_metric=0.11828470, full_loss_num=405.64514160, mean_dist=2.56560874, lr=0.000100, hard or full='full'
iter 488:, hard_loss_metric=0.07533109, full_loss_metric=0.18641834, full_loss_num=800.59674072, mean_dist=3.19139123, lr=0.000100, hard or full='full'
iter 489:, hard_loss_metric=0.05924056, full_loss_metric=0.14574836, full_loss_num=631.83868408, mean_dist=2.84637880, lr=0.000100, hard or full='full'
0:07:39.444625
iter 490:, hard_loss_metric=0.11604115, full_loss_metric=0.21737793, full_loss_num=1319.53222656, mean_dist=2.57756066, lr=0.000100, hard or full='full'
iter 491:, hard_loss_metric=0.04357702, full_loss_metric=0.12252217, full_loss_num=455.19354248, mean_dist=3.13781691, lr=0.000100, hard or full='full'
iter 492:, hard_loss_metric=0.05421380, full_loss_metric=0.18675640, full_loss_num=684.62902832, mean_dist=2.96935606, lr=0.000100, hard or full='full'
iter 493:, hard_loss_metric=0.04998464, full_loss_metric=0.17742366, full_loss_num=427.95159912, mean_dist=3.16523266, lr=0.000100, hard or full='full'
iter 494:, hard_loss_metric=0.07478872, full_loss_metric=0.16675475, full_loss_num=918.72576904, mean_dist=2.81623387, lr=0.000100, hard or full='full'
iter 495:, hard_loss_metric=0.07276358, full_loss_metric=0.19806688, full_loss_num=831.37097168, mean_dist=2.84921956, lr=0.000100, hard or full='full'
iter 496:, hard_loss_metric=0.04987773, full_loss_metric=0.12315498, full_loss_num=441.91934204, mean_dist=2.92649841, lr=0.000100, hard or full='full'
iter 497:, hard_loss_metric=0.06479261, full_loss_metric=0.17297347, full_loss_num=717.14514160, mean_dist=3.24292517, lr=0.000100, hard or full='full'
iter 498:, hard_loss_metric=0.11104698, full_loss_metric=0.18099332, full_loss_num=1256.33862305, mean_dist=2.96335578, lr=0.000100, hard or full='full'
iter 499:, hard_loss_metric=0.08708508, full_loss_metric=0.29321164, full_loss_num=868.58062744, mean_dist=3.22411060, lr=0.000100, hard or full='full'
0:09:35.971519
iter 500:, hard_loss_metric=0.08624506, full_loss_metric=0.25813544, full_loss_num=1082.87097168, mean_dist=2.91309190, lr=0.000100, hard or full='full'
iter 501:, hard_loss_metric=0.07794875, full_loss_metric=0.16023685, full_loss_num=749.27416992, mean_dist=3.11975431, lr=0.000100, hard or full='full'
iter 502:, hard_loss_metric=0.05135586, full_loss_metric=0.16477849, full_loss_num=420.58062744, mean_dist=3.20875621, lr=0.000100, hard or full='full'
iter 503:, hard_loss_metric=0.11038677, full_loss_metric=0.31228235, full_loss_num=1232.37097168, mean_dist=3.06453180, lr=0.000100, hard or full='full'
iter 504:, hard_loss_metric=0.06863897, full_loss_metric=0.15118602, full_loss_num=720.91931152, mean_dist=3.19635105, lr=0.000100, hard or full='full'
iter 505:, hard_loss_metric=0.07912859, full_loss_metric=0.20123321, full_loss_num=710.54833984, mean_dist=3.33996391, lr=0.000100, hard or full='full'
iter 506:, hard_loss_metric=0.05265760, full_loss_metric=0.15729181, full_loss_num=412.08062744, mean_dist=3.34539366, lr=0.000100, hard or full='full'
iter 507:, hard_loss_metric=0.03393761, full_loss_metric=0.13172688, full_loss_num=281.72579956, mean_dist=3.54209518, lr=0.000100, hard or full='full'
iter 508:, hard_loss_metric=0.01857499, full_loss_metric=0.08927095, full_loss_num=148.32257080, mean_dist=3.26501155, lr=0.000100, hard or full='full'
iter 509:, hard_loss_metric=0.07933544, full_loss_metric=0.20482372, full_loss_num=684.64514160, mean_dist=3.28030634, lr=0.000100, hard or full='full'
0:07:50.776050
iter 510:, hard_loss_metric=0.10549589, full_loss_metric=0.20579508, full_loss_num=922.48382568, mean_dist=3.42419863, lr=0.000100, hard or full='full'
iter 511:, hard_loss_metric=0.10290741, full_loss_metric=0.23043488, full_loss_num=1087.54833984, mean_dist=2.99479961, lr=0.000100, hard or full='full'
iter 512:, hard_loss_metric=0.07150434, full_loss_metric=0.18158743, full_loss_num=653.20965576, mean_dist=3.27028370, lr=0.000100, hard or full='full'
iter 513:, hard_loss_metric=0.12728918, full_loss_metric=0.30104584, full_loss_num=976.62902832, mean_dist=3.42479229, lr=0.000100, hard or full='full'
iter 514:, hard_loss_metric=0.09619605, full_loss_metric=0.17283322, full_loss_num=797.46771240, mean_dist=2.78232217, lr=0.000100, hard or full='full'
iter 515:, hard_loss_metric=0.08442809, full_loss_metric=0.16157685, full_loss_num=1043.46765137, mean_dist=2.90272856, lr=0.000100, hard or full='full'
iter 516:, hard_loss_metric=0.09213481, full_loss_metric=0.22058582, full_loss_num=1025.48388672, mean_dist=3.38329315, lr=0.000100, hard or full='full'
iter 517:, hard_loss_metric=0.08263373, full_loss_metric=0.18525495, full_loss_num=892.09674072, mean_dist=3.03528142, lr=0.000100, hard or full='full'
iter 518:, hard_loss_metric=0.07643447, full_loss_metric=0.18330026, full_loss_num=668.40319824, mean_dist=3.26222134, lr=0.000100, hard or full='full'
iter 519:, hard_loss_metric=0.04297935, full_loss_metric=0.16995122, full_loss_num=435.11288452, mean_dist=3.09103608, lr=0.000100, hard or full='full'
0:07:46.848312
iter 520:, hard_loss_metric=0.04544563, full_loss_metric=0.16399466, full_loss_num=416.09677124, mean_dist=2.93855572, lr=0.000100, hard or full='full'
iter 521:, hard_loss_metric=0.11431815, full_loss_metric=0.24470486, full_loss_num=1193.88708496, mean_dist=3.09540129, lr=0.000100, hard or full='full'
iter 522:, hard_loss_metric=0.10219441, full_loss_metric=0.18894044, full_loss_num=991.45159912, mean_dist=2.89428949, lr=0.000100, hard or full='full'
iter 523:, hard_loss_metric=0.12943920, full_loss_metric=0.31039155, full_loss_num=1543.51611328, mean_dist=3.03402901, lr=0.000100, hard or full='full'
iter 524:, hard_loss_metric=0.06975617, full_loss_metric=0.15479147, full_loss_num=554.69354248, mean_dist=3.16224647, lr=0.000100, hard or full='full'
iter 525:, hard_loss_metric=0.06350477, full_loss_metric=0.15712164, full_loss_num=759.40319824, mean_dist=2.77590704, lr=0.000100, hard or full='full'
iter 526:, hard_loss_metric=0.07290012, full_loss_metric=0.19526063, full_loss_num=721.51611328, mean_dist=2.88452005, lr=0.000100, hard or full='full'
iter 527:, hard_loss_metric=0.10859517, full_loss_metric=0.20059240, full_loss_num=1176.79028320, mean_dist=2.83307695, lr=0.000100, hard or full='full'
iter 528:, hard_loss_metric=0.08022109, full_loss_metric=0.16499531, full_loss_num=851.67736816, mean_dist=2.79523277, lr=0.000100, hard or full='full'
iter 529:, hard_loss_metric=0.08590686, full_loss_metric=0.18781161, full_loss_num=900.53222656, mean_dist=3.23638105, lr=0.000100, hard or full='full'
0:07:53.414175
iter 530:, hard_loss_metric=0.06372319, full_loss_metric=0.18232942, full_loss_num=524.11291504, mean_dist=2.94955063, lr=0.000100, hard or full='full'
iter 531:, hard_loss_metric=0.05952500, full_loss_metric=0.15280662, full_loss_num=566.69354248, mean_dist=3.13152456, lr=0.000100, hard or full='full'
iter 532:, hard_loss_metric=0.07421031, full_loss_metric=0.16670728, full_loss_num=641.90319824, mean_dist=3.02283764, lr=0.000100, hard or full='full'
iter 533:, hard_loss_metric=0.08472513, full_loss_metric=0.20056716, full_loss_num=1072.38708496, mean_dist=2.92899323, lr=0.000100, hard or full='full'
iter 534:, hard_loss_metric=0.07765108, full_loss_metric=0.23117717, full_loss_num=797.72576904, mean_dist=2.89131069, lr=0.000100, hard or full='full'
iter 535:, hard_loss_metric=0.06575815, full_loss_metric=0.17837979, full_loss_num=654.72576904, mean_dist=2.90205002, lr=0.000100, hard or full='full'
